title,speaker,issue_id,comment_sequence,comment_unique_id,toxic,text,is_first_comment,tbdf
Vagrant box downloads extremely slow,daryn-k,57258770,44,268540307,0,8 hours to download! I hate you all!,False,Irony
Vagrant box downloads extremely slow,winni2k,57258770,45,268653949,0,"Lol, I hate you too @daryn-k :)",False,Mocking
Vagrant box downloads extremely slow,ameyaagashe,57258770,46,269612087,0,"Guys why is this issue closed? This is still an outstanding issue and needs to be addressed ASAP. I am experiencing the same issue.
",False,Impatience
Vagrant box downloads extremely slow,grassjedi,57258770,47,272380689,0,Wow! Downloading boxes is painful please fix this. PLEASE?,False,Impatience
Vagrant box downloads extremely slow,JasonTheAdams,57258770,48,272505864,0,"I think it really has to do with time of day, traffic, alignment of the planets, etc. I haven't had slow speeds in a while. It seems very hit or miss. In fact, if it is slow you and start and stop it with the chance of getting a better connection. I'm not sure this is really the fault of the vagrant framework as much as it is the nature of large bottlenecked downloads.",False,0
Vagrant box downloads extremely slow,ryanaslett,57258770,49,273679937,0,"@mitchellh These errant speed symptoms from hashicorp's servers could be indicative of bumping up against AWS's IOPS credits for GP2 filesystems.  https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSVolumeTypes.html#IOcredit

We had some testing infrastructure on drupal.org that would run fine for a long time, then suddenly drop to a crawl because we had ""spent"" all of our IO credits.  It could be possible that hashicorps' servers are bumping up against the same limit. 

`sar -b` could give some insight as to whether or not this explains the random performance drops.
",False,0
Vagrant box downloads extremely slow,richard-scott,57258770,50,273765494,0,It could be an idea for Hashicorp to move the images for download into S3 and use that for downloads... that would save on running instances specifically for downloads.,False,0
Vagrant box downloads extremely slow,babadofar,57258770,51,279201272,0,"Downloading boxes used to be quick, now it's so slow it makes vagrant a no-go for quick and simple developer environments.  ",False,Impatience
Vagrant box downloads extremely slow,DeadlySystem,57258770,52,280154083,0,"Trying to download ubuntu/xenial64. Download speed maxes out at 150 KB/s on a 1 Gbps symmetrical fiber connection. WTF. Remaining time 1 hour? I could probably download the ISO, read the guide on how to set up my own box, and finish earlier.

EDIT: Interestingly, speed went up by factor 10 when I tried to download the same box in the browser simultaneously.",False,Vulgarity
Vagrant box downloads extremely slow,matti,57258770,53,287034242,0,">use latest devops tools to speed things up
>spend days watching max 420k/s download speeds",False,0
Vagrant box downloads extremely slow,minhphuc429,57258770,54,288285617,0,"Same here, I have a 30Mbps connection

> default: Adding box 'ubuntu/trusty64' (v20170313.0.5) for provider: virtualbox
default: Downloading: https://atlas.hashicorp.com/ubuntu/boxes/trusty64/versions/20170313.0.5/providers/virtualbox.box
default: Box download is resuming from prior download progress
default: Progress: 0% (Rate: 80568/s, Estimated time remaining: 1:26:22)",False,0
Vagrant box downloads extremely slow,tersmitten,57258770,55,289866508,0,"@DeadlySystem We have the same experience, when I download the same box (url) using `curl` from the commandline (during the `vagrant up`)",False,0
Vagrant box downloads extremely slow,dqlopez,57258770,56,290985383,0,"Any update on this, fetching box from Hashicorp is painfully slow.

![screenshot_2017-04-02_21-08-15](https://cloud.githubusercontent.com/assets/1684989/24587412/8f0329d8-17e8-11e7-9743-f793458b7daf.png)
",False,0
Vagrant box downloads extremely slow,faddat,57258770,57,291019093,0,"Hey, quick thought:

If this uses curl (not libcurl) through some sort of ruby-controlled, bash-mediated process, why not just remove curl for one of:

* ipfs
* aria2

Both would do the job better than curl.  ",False,0
Vagrant box downloads extremely slow,voycey,57258770,58,291026688,1,"It honestly looks like they dont give a shit, rules this out as an option
for me!

On 3 Apr 2017 8:15 AM, ""Jacob Gadikian"" <notifications@github.com> wrote:

> Hey, quick thought:
>
> If this uses curl (not libcurl) through some sort of ruby-controlled,
> bash-mediated process, why not just remove curl for one of:
>
>    - ipfs
>    - aria2
>
> Both would do the job better than curl.
>
> —
> You are receiving this because you commented.
> Reply to this email directly, view it on GitHub
> <https://github.com/mitchellh/vagrant/issues/5319#issuecomment-291019093>,
> or mute the thread
> <https://github.com/notifications/unsubscribe-auth/ABBAihR9ng4t2Jq1XTmAjMyMCnlEFtxRks5rsB4WgaJpZM4Deq5d>
> .
>
",False,Vulgarity
File extension filter,TristisOris,93644527,1,93644527,0,"would be great to make filter for auto skip marked extention types from download.

ex: i need only music without covers, etc. it annoying to deselect it all time (imagine 50 albums, 4Gb covers and 1 seed). so here can help filter to .jpg, .png, etc.
if need to download photos - turn off filter checkbox in file list.
you can do sets of rules, but one is enough.",True,0
File extension filter,thalieht,93644527,2,119556239,0,"Sounds useful :thumbsup:
",False,0
File extension filter,Symbai,93644527,3,304447200,0,"2015? :-( This will very likely never added then, that sucks.",False,Bitter frustration
File extension filter,shula,93644527,4,427604310,0,"This feature could help security:

If a user downloads only known files (e.g. audio/video), it is wise to block pontentially dangerous extensions, e.g. EXE, COM, BAT, LNK, VBS, (PY?), etc.

Less savvy users can't easily spot a ponetial threat, e.g. Matrix.avi   <> Matrix.avi.exe

Also, some video torrents are bundeled with trojans, e.g. ""codec.zip"" or ""driver.exe"" containing malware. Today I spotted the attached file, an LNK file, an extension that is hidden on Windows.

None of my users download software via torrent, so I'd like to block it for them, or set blocked extensions; potentially, i'd like to block the whole torrent altogether, if a potential software extension is found in one of its files.

(My personal block list would be: EXE, COM, BAT, VBS, VBE, JS, CMD, PY, CPL, DLL, LNK, SCR)

In the screenshots below: 
Windows hides LNK extension, a trojan disguised as AVI video:

![lnk-virus](https://user-images.githubusercontent.com/124651/46575528-43e7c780-c9bf-11e8-9b2a-0cbd5efa8d36.png)
![virus2](https://user-images.githubusercontent.com/124651/46575529-43e7c780-c9bf-11e8-8399-db13d6ec90ef.png)
",False,0
File extension filter,Smithwright,93644527,5,480271998,0,"Id like to throw my support behind this feature request. Many torrents come with useless .txt files that do nothing but clutter up a directory.  Also, a popular site I use has started to include an .exe file that I now have to deselect every time I download something. It would be great to be able to have these files automatically excluded.  Being able to blacklist certain file names would also be a great addition to this feature.",False,0
File extension filter,gohamstergo,93644527,6,489335579,0,Throwing my hat in..,False,0
File extension filter,phuein,93644527,7,491777593,0,"I suggest a feature for a simple list of file names ```do_not_download.exe``` and extensions ```*.exe``` that get marked as **Priority** -> **Do Not Download** automatically for all torrents. List may be accessed in **Options** -> **Downloads**.

Searching for references:
https://github.com/qbittorrent/qBittorrent/blob/master/src/base/bittorrent/torrenthandle.cpp#L684
https://github.com/qbittorrent/qBittorrent/blob/master/src/base/bittorrent/torrenthandle.cpp#L2068
https://www.libtorrent.org/reference-Core.html find ```file_priorities``` under ```add_torrent_params``` header.
https://github.com/qbittorrent/qBittorrent/blob/2d7b833ae6cb2145465cc7e47df398628ac95651/src/base/bittorrent/session.cpp#L1949",False,0
File extension filter,IIIdefconIII,93644527,8,495734088,0,"Glad i found this post, really like this feature to, are we sure (i couldn't find it) that there is no such option already?

",False,0
File extension filter,RaveWolf1,93644527,9,507021284,0,Definitely have my vote. It will also save (not much but) some space and unnecessary Data download for Countries that charge per Mb on top of per Speed.,False,0
File extension filter,Garbonzo17,93644527,10,507086205,0,"Love it. You would need to be able to override it on a per torrent bassis,
but for people who download primarily just a couple of different file types
(cough).

On Sat, Oct 6, 2018, 4:35 PM shula <notifications@github.com> wrote:

> This feature could help security:
>
> If a user downloads only known files (e.g. audio/video), it is wise to
> block pontentially dangerous extensions, e.g. EXE, COM, BAT, LNK, VBS,
> (PY?), etc.
>
> Less savvy users can't easily spot a ponetial threat, e.g. Matrix.avi <>
> Matrix.avi.exe
>
> Some video torrents are bundeled with fake ""codec.zip"" ""driver.exe""
> containing malware. Today I spotted the attached file, an LNK file, an
> extension that is hidden on Windows.
>
> None of my users are downloading software via torrent, so I'd like to
> block it for them, or set blocked extensions; potentially, i'd like to
> block the whole torrent altogether, if a potential software is found in it.
>
> My personal block list would be: EXE, COM, BAT, VBS, VBE, JS, CMD, PY,
> CPL, DLL, LNK, SCR.
>
> In the screenshots below:
> How windows hides LNK extension, which is a sure malware when only
> downloading media:
>
> [image: lnk-virus]
> <https://user-images.githubusercontent.com/124651/46575528-43e7c780-c9bf-11e8-9b2a-0cbd5efa8d36.png>
> [image: virus2]
> <https://user-images.githubusercontent.com/124651/46575529-43e7c780-c9bf-11e8-8399-db13d6ec90ef.png>
>
> —
> You are receiving this because you are subscribed to this thread.
> Reply to this email directly, view it on GitHub
> <https://github.com/qbittorrent/qBittorrent/issues/3369#issuecomment-427604310>,
> or mute the thread
> <https://github.com/notifications/unsubscribe-auth/AGbY-5e2u-o8-6NhlR-Z9UlUBj9q6YGgks5uiRPzgaJpZM4FT95h>
> .
>
",False,0
File extension filter,skylar01,93644527,11,518449345,0,"Please add this feature since lot's of trackers now put lots of ""junk files"". Yes we can use other clients but qb has a lot to offer and you can always disable this feature if it bothers you, so it's a win-win.",False,0
File extension filter,amccarter,93644527,12,520924450,0,"I'd love this, too. ",False,0
File extension filter,ElusiveZatchmo,93644527,13,527210363,0,This please! We need this!,False,0
File extension filter,Lonli-Lokli,93644527,14,547628421,0,Is it possible now to completely fail specific torrent if it contains not appropriate file name?,False,0
File extension filter,ctrl-escp,93644527,15,557791768,0,"+1 on the feature request.
In the meantime, I wrote a short cmd script which can be referenced in the _Tools->Options->Downloads->Run external program on torrent completion_ which renames files with a suspicious extension (.exe \ .scr \ .cmd \ .bat) to prevent them from running when double clicked.

```
rem Find suspicious files in directory and rename them
rem Usage: fsus.cmd <dirname>

@echo off
SETLOCAL
set extensions=""\.lnk \.exe \.cmd \.scr \.bat""
echo looking in %1 for %extensions%
for /f %%F in ('dir %1 /s /b') do (
    (echo %%F | findstr /r %extensions% > NUL) && move %%F bad_%%F.BAD && echo Renamed %%F
)
ENDLOCAL
```",False,0
File extension filter,oltodosel,93644527,16,559159403,0,"Plugin in python3 for this:
https://gist.github.com/oltodosel/566e051191f3a58b905db2cc6980656f",False,0
